1065829,2022-07-10T05:48:01.000-05:00,
1066067,2022-07-10T05:48:01.000-05:00,
1065976,2022-07-10T05:48:01.000-05:00,
1065852,2022-07-10T05:48:01.000-05:00,
1066035,2022-07-10T05:48:01.000-05:00,
1066086,2022-07-10T05:48:01.000-05:00,
1065986,2022-07-10T05:48:02.000-05:00,
1065639,2022-07-10T05:49:24.000-05:00,
1065539,2022-07-10T05:49:24.000-05:00,
1065977,2022-07-10T05:49:36.000-05:00,
1065530,2022-07-10T05:49:36.000-05:00,
1065618,2022-07-10T05:49:36.000-05:00,
1065672,2022-07-10T05:49:36.000-05:00,
1065772,2022-07-10T05:49:37.000-05:00,
1044328,2022-07-10T07:03:16.000-05:00,
1058629,2022-07-10T07:04:06.000-05:00,
1051099,2022-07-10T07:04:09.000-05:00,
1043998,2022-07-10T07:14:36.000-05:00,
1109641,2022-07-10T07:16:20.000-05:00,
1075860,2022-07-10T07:20:02.000-05:00,
1085424,2022-07-10T07:53:44.000-05:00,
1111604,2022-07-10T07:57:47.000-05:00,
1108597,2022-07-10T08:08:03.000-05:00,
1073885,2022-07-10T08:27:37.000-05:00,
1089263,2022-07-10T08:27:38.000-05:00,
1086475,2022-07-10T08:31:36.000-05:00,
1096530,2022-07-10T08:31:37.000-05:00,
1064017,2022-07-10T09:24:11.000-05:00,
1073978,2022-07-10T09:26:43.000-05:00,
1073982,2022-07-10T09:26:43.000-05:00,
1076329,2022-07-10T09:26:44.000-05:00,
1073969,2022-07-10T09:26:45.000-05:00,
1077072,2022-07-10T09:26:46.000-05:00,
1093541,2022-07-10T09:26:46.000-05:00,
1069932,2022-07-10T09:37:37.000-05:00,
1076284,2022-07-10T09:37:37.000-05:00,
1069946,2022-07-10T09:37:37.000-05:00,
1076282,2022-07-10T09:37:38.000-05:00,
1107827,2022-07-10T09:55:01.000-05:00,
1079443,2022-07-10T09:55:03.000-05:00,
1063957,2022-07-10T09:55:03.000-05:00,
1105544,2022-07-10T09:55:04.000-05:00,
1073064,2022-07-10T09:55:06.000-05:00,
1073022,2022-07-10T09:55:06.000-05:00,
1073052,2022-07-10T09:55:06.000-05:00,
1089488,2022-07-10T09:55:38.000-05:00,
1082340,2022-07-10T10:05:40.000-05:00,
1089529,2022-07-10T10:05:41.000-05:00,
